Ticker,Returns_multiple,RS_Rating
CSX,0.8156051952171456,37.37574552683897
CMI,1.1847199884462398,87.8727634194831
CVS,1.1197506737897658,81.70974155069582
DHR,0.5921528384405313,6.759443339960239
DRI,1.1297999917762944,82.10735586481114
DDOG,1.0132321539750508,70.77534791252485
DVA,0.6676168891532555,14.115308151093439
DAY,0.9866286726918094,66.00397614314116
DECK,0.6448296680584775,10.337972166998012
DE,1.006613862772368,69.38369781312127
DELL,0.937719404256124,59.24453280318092
DAL,1.0568874711796357,76.1431411530815
DVN,0.7486374296138362,26.24254473161034
DXCM,0.9356568572462002,59.04572564612326
FANG,0.6659650725192366,13.717693836978132
DLR,0.9569828728217604,61.82902584493042
DG,1.0482069812558623,74.35387673956262
DLTR,1.0946310761219957,79.72166998011929
D,0.8987275979019201,51.88866799204771
DPZ,0.9175921570984976,55.46719681908549
DASH,1.70688682232238,98.2107355864811
DOV,0.7804739912709652,33.00198807157058
DOW,0.43085511781420305,1.5904572564612325
DHI,0.7488682996946159,26.44135188866799
DTE,0.928623187805847,57.85288270377733
DUK,0.9001954402663432,52.48508946322068
DD,0.8012897344752394,36.381709741550694
EMN,0.5467226756551556,4.572564612326044
ETN,1.0163445950816163,71.17296222664015
EBAY,1.172398742870833,86.87872763419483
ECL,0.8973739206300752,51.0934393638171
EIX,0.5684548518103182,4.970178926441352
EW,0.9411560473283691,59.64214711729622
EA,1.0220039980840376,71.76938369781311
ELV,0.48939652457255944,2.1868787276341948
EMR,1.064030289142489,77.33598409542743
ENPH,0.2771836828866491,0.19880715705765406
ETR,1.1865096118480185,88.07157057654076
EOG,0.85311383850574,42.34592445328032
EPAM,0.6499354271327407,10.934393638170974
EQT,1.2819128002839775,90.85487077534792
EFX,0.7425490398257385,24.45328031809145
EQIX,0.7761621533452012,31.610337972166995
EQR,0.7328276427343027,22.664015904572565
ERIE,0.5216814558763598,3.9761431411530817
ESS,0.7419957153978273,24.254473161033797
EL,0.8624537445379516,44.731610337972164
EG,0.7309343269542169,22.266401590457257
EVRG,1.0108320063328513,70.37773359840955
ES,0.8212358361279617,37.97216699801193
EXC,0.9294709610085821,58.05168986083499
EXE,1.1571355169787407,84.69184890656064
EXPE,1.3784345960618976,93.83697813121272
EXPD,0.861149141693555,44.135188866799204
EXR,0.706051480606567,18.687872763419485
XOM,0.8769321422955766,46.52087475149106
FFIV,1.270910566441432,90.05964214711729
FDS,0.655194295502156,11.530815109343937
FICO,0.6946731769957386,17.296222664015904
FAST,1.1586895359573417,85.48707753479125
FRT,0.7596520446700527,28.82703777335984
FDX,0.6604329528346101,12.524850894632205
FIS,0.6720464748498545,15.109343936381709
FITB,0.9245896936739713,57.057654075546715
FSLR,0.720693842334364,20.87475149105368
FE,0.8655485949025993,45.32803180914513
FI,0.6381096214714915,9.343936381709742
F,0.9659609576070189,63.618290258449306
FTNT,0.8891140449517818,48.9065606361829
FTV,0.7310667754792556,22.46520874751491
FOXA,1.2061310273997174,88.86679920477137
FOX,1.1825516462546786,87.67395626242545
BEN,1.0669473258771303,77.9324055666004
FCX,0.8980771252493154,51.491053677932406
GRMN,1.1802066319065003,87.27634194831015
IT,0.41667847538764613,0.9940357852882704
GE,1.3778076893664346,93.63817097415506
GEHC,0.7535445021873022,27.037773359840955
GEV,2.1998400949992982,99.80119284294234
GEN,0.9264386915895358,57.45526838966203
GNRC,1.0765192662954879,78.52882703777337
GD,0.9241597871494394,56.66003976143141
GIS,0.5837947213073246,5.7654075546719685
GM,1.0476361514709611,74.15506958250498
GPC,0.8844240531095395,47.31610337972167
GILD,1.1583203129892519,85.08946322067594
GPN,0.6407538792400828,9.940357852882704
GL,1.1276554986129226,81.90854870775348
GDDY,0.7892027686881524,34.1948310139165
GS,1.3915124071996852,94.03578528827038
HAL,0.6632961694861883,12.922465208747516
HIG,0.9487928041448844,60.437375745526836
HAS,0.9314048482525017,58.8469184890656
HCA,0.8543059629402207,42.74353876739563
DOC,0.7418010852764354,24.055666003976143
HSIC,0.8089308326312808,36.58051689860835
HSY,0.8451269918819116,41.15308151093439
HPE,1.1640195250747913,86.08349900596421
HLT,1.0496265722800489,74.95029821073558
HOLX,0.6507862000101484,11.133200795228628
HD,0.9486233559163335,60.238568588469185
HON,0.8883836220170164,48.508946322067594
HRL,0.6765116745582647,15.308151093439365
HST,0.882782820176998,47.11729622266402
HWM,1.6746280757962122,97.61431411530815
HPQ,0.705985549798509,18.48906560636183
HUBB,0.9035740146747516,52.88270377733598
HUM,0.7457508823895176,25.44731610337972
HBAN,1.0383004254783266,72.96222664015905
HII,0.889779513437516,49.10536779324055
IBM,1.042019879869218,73.1610337972167
IEX,0.6840254019932479,16.302186878727635
IDXX,1.0620401100249754,76.73956262425448
ITW,0.887033102394866,48.111332007952285
INCY,1.064242017056808,77.53479125248509
IR,0.697390924338251,17.693836978131213
PODD,1.188190677060048,88.46918489065607
INTC,0.9917812787996153,66.6003976143141
IBKR,1.6185607082786913,96.81908548707754
ICE,0.8970743440202725,50.89463220675944
IFF,0.5316280617545787,4.174950298210735
IP,0.8160358131666428,37.57455268389662
IPG,0.7470524155660552,25.844930417495032
INTU,0.8566032126288394,43.33996023856859
ISRG,0.7575262632047411,28.031809145129227
IVZ,1.1748620543554613,87.07753479125249
INVH,0.7130273524381175,19.4831013916501
IQV,0.6559455051253399,11.72962226640159
IRM,0.7527461960510042,26.838966202783297
JBHT,0.6990178006654346,18.290258449304176
JBL,1.685945996851721,97.8131212723658
JKHY,0.7730481776372752,30.81510934393638
J,1.0368305275488634,72.76341948310139
JNJ,0.9187709477540951,55.864811133200796
JCI,1.2588260869270742,89.86083499005964
JPM,1.2730549943835507,90.25844930417495
K,0.8536123990964116,42.54473161033797
KVUE,0.6776318239482503,15.705765407554672
KDP,0.6224676875171836,8.34990059642147
KEY,0.9927542534976859,66.99801192842942
KEYS,0.9634744583996422,62.82306163021869
KMB,0.771750322531946,30.218687872763418
KIM,0.8262737577957875,38.36978131212724
KMI,1.110788859223023,80.71570576540755
KKR,0.9558389163590049,61.431411530815105
KLAC,1.1394687739541247,82.50497017892644
KHC,0.6588002510565485,12.326043737574553
KR,1.042792998592034,73.558648111332
LHX,1.063345342278369,76.93836978131213
LH,1.0290103014880259,72.16699801192843
LRCX,1.336564074932304,92.84294234592446
LW,0.7588778699784179,28.429423459244536
LVS,1.0780101163114308,78.72763419483101
LDOS,1.0073367502208153,69.78131212723659
LEN,0.6246641622261881,8.548707753479125
LII,0.7683777356639636,30.019880715705767
LLY,0.7165287873085363,20.47713717693837
LIN,0.8530905136600517,42.14711729622266
LYV,1.3952867606503097,94.23459244532803
LKQ,0.6711734412237319,14.512922465208748
LMT,0.7247214465363934,21.47117296222664
L,1.0219466769055663,71.57057654075547
LOW,0.9051151175474054,53.28031809145129
LULU,0.5096470570735572,3.180914512922465
LYB,0.5068550013303917,2.982107355864811
MTB,0.9736603216833141,64.81113320079523
MPC,0.9625498519422507,62.62425447316103
MKTX,0.6051357835503062,7.5546719681908545
